rooms_final,m2_final,distancia_subte_cercano,price,place_l3_Agronomía,place_l3_Almagro,place_l3_Balvanera,place_l3_Barracas,place_l3_Barrio Norte,place_l3_Belgrano,place_l3_Boca,place_l3_Boedo,place_l3_Caballito,place_l3_Catalinas,place_l3_Centro / Microcentro,place_l3_Chacarita,place_l3_Coghlan,place_l3_Colegiales,place_l3_Congreso,place_l3_Constitución,place_l3_Flores,place_l3_Floresta,place_l3_Las Cañitas,place_l3_Liniers,place_l3_Mataderos,place_l3_Monserrat,place_l3_Monte Castro,place_l3_Nuñez,place_l3_Once,place_l3_Palermo,place_l3_Parque Avellaneda,place_l3_Parque Centenario,place_l3_Parque Chacabuco,place_l3_Parque Chas,place_l3_Parque Patricios,place_l3_Paternal,place_l3_Pompeya,place_l3_Puerto Madero,place_l3_Recoleta,place_l3_Retiro,place_l3_Saavedra,place_l3_San Cristobal,place_l3_San Nicolás,place_l3_San Telmo,place_l3_Tribunales,place_l3_Velez Sarsfield,place_l3_Versalles,place_l3_Villa Crespo,place_l3_Villa Devoto,place_l3_Villa General Mitre,place_l3_Villa Lugano,place_l3_Villa Luro,place_l3_Villa Ortuzar,place_l3_Villa Pueyrredón,place_l3_Villa Real,place_l3_Villa Riachuelo,place_l3_Villa Santa Rita,place_l3_Villa Soldati,place_l3_Villa Urquiza,place_l3_Villa del Parque,type_Departamento,type_PH,precio_prediccion,error_abs,error_rel
1.092905524393044,1.7473561691200774,-0.8535831882243374,350000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288707.25,61292.75,0.17512214285714287
1.092905524393044,1.448456260382768,0.07425306596959491,290000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,318852.75,28852.75,0.09949224137931034
1.9127953279662373,1.732411173683212,-0.17647883007743378,590000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389092.16,200907.84375,0.34052176906779663
1.9127953279662373,1.7174661782463465,0.35431118201100303,320000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368354.0,48354.0,0.15110625
1.092905524393044,1.6427412010620193,2.312743533782673,360000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,290731.12,69268.875,0.19241354166666666
1.092905524393044,0.7908764611606873,-0.3571081091602096,360000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277548.5,82451.5,0.22903194444444444
6.012244345832205,7.321839467070898,-0.10576516823148963,790000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556209.5,233790.5,0.2959373417721519
1.092905524393044,2.389990972905293,-0.4236102030886186,298000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,354206.9,56206.90625,0.1886137793624161
1.9127953279662373,2.5394409272739473,-0.4139835071450198,320000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401164.75,81164.75,0.25363984375
1.9127953279662373,2.6888908816426023,0.1491603750212959,485000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,406834.8,78165.1875,0.1611653350515464
2.732685131539431,2.404935968342158,0.9841950443936398,270000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363452.03,93452.03125,0.34611863425925926
1.9127953279662373,1.0449413835874004,-0.6634443824208626,290000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255019.53,34980.46875,0.12062230603448276
1.9127953279662373,3.6154805987282614,-0.055385596490968005,320000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431428.84,111428.84375,0.34821513671875
1.092905524393044,1.0449413835874004,-0.07942430400844842,340000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309852.0,30148.0,0.08867058823529411
1.9127953279662373,2.3152659957209654,0.8511123127704834,324500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340994.62,16494.625,0.0508308936825886
3.552574935112624,2.778560854263795,-0.5775181380980859,220000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386836.38,166836.375,0.7583471590909091
2.732685131539431,2.5394409272739473,-0.7429368468251006,528000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404476.03,123523.96875,0.23394691051136363
0.2730157208198505,0.2229666345597994,-0.47090036746589836,345000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223261.81,121738.1875,0.3528643115942029
0.2730157208198505,1.0449413835874004,0.01109740934812769,269000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,274262.94,5262.9375,0.01956482342007435
1.9127953279662373,1.8669161326150012,-0.32924512201444306,279000.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326062.1,47062.09375,0.16868133960573475
1.9127953279662373,3.09240575843797,4.044438824767348,350000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381157.12,31157.125,0.08902035714285714
2.732685131539431,1.7921911554306738,-0.18099638816966224,445000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389092.16,55907.84375,0.12563560393258427
1.9127953279662373,2.8383408360112568,0.33907502406954565,299000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395020.22,96020.21875,0.32113785535117056
4.372464738685817,3.8247105348443777,-0.4271727789249686,289000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436492.2,147492.1875,0.5103535899653979
1.9127953279662373,3.002735785816777,-0.2547241950699983,630000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378813.28,251186.71875,0.3987090773809524
1.092905524393044,3.9741604892130327,1.0532571359408047,220000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385768.6,165768.59375,0.7534936079545455
1.9127953279662373,6.275689786490315,2.346290311200326,780000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,476945.88,303054.125,0.3885309294871795
1.9127953279662373,4.870860215424961,1.3835752164210777,519000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,476945.88,42054.125,0.08102914258188824
1.9127953279662373,1.6277962056251536,1.072089139196593,450000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322536.44,127463.5625,0.28325236111111113
1.9127953279662373,1.164501347082324,1.3949293585712181,179900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,261899.4,81999.40625,0.4558054822123402
2.732685131539431,2.7038358770794675,-0.5267471706029223,319000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398672.4,79672.40625,0.2497567594043887
0.2730157208198505,-0.0012082969931826526,3.1801338553686525,125000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146107.58,21107.578125,0.168860625
2.732685131539431,3.286690699117221,-0.4474032774409586,630000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501728.8,128271.1875,0.20360505952380953
